NR,AR,TIMI,DAGS,ST,STOD,LENGD,TYNGD,KYN,KTR,ALD,ALDUR,FYLL,HOR,CHIP,CHIL,DAPH,LYM,EU,PIS,TRI,ANN,LOGLENGD,LOGTYNGD,PHOR,PCHIP,PCHIL,PDAPH,PLYM,PEU,PPIS,PTRI,PANN,SCHITSO,NET_MÖSK,NOSTOC,OGR,PNOSTOC,POGR,PHOT
61,1996,9,130996,0,0,31.5,360,1,2,3,3,5,0,0,0,0,0,100,0,0,0,1.49831,2.55630,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
62,1996,9,130996,0,0,34.7,490,2,2,3,3,4,0,0,0,0,0,100,0,0,0,1.54033,2.69020,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
63,1996,9,130996,0,0,22.3,110,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.34830,2.04139,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
64,1996,9,130996,0,0,25.1,185,1,2,3,3,3,0,0,0,0,0,100,0,0,0,1.39967,2.26717,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
65,1996,9,130996,0,0,33.5,445,1,2,3,3,5,0,0,0,0,0,100,0,0,0,1.52504,2.64836,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
66,1996,9,130996,0,0,15.2,34,1,1,1,1,2,0,0,0,0,0,100,0,0,0,1.18184,1.53148,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
67,1996,9,130996,0,0,16.2,40,2,1,2,2,4,0,0,0,0,0,100,0,0,0,1.20952,1.60206,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
68,1996,9,130996,0,0,16.5,50,2,2,2,2,3,0,0,0,0,0,100,0,0,0,1.21748,1.69897,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
69,1996,9,130996,0,0,14.4,30,2,1,1,1,4,0,0,0,0,0,100,0,0,0,1.15836,1.47712,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
70,1996,9,130996,0,0,16.0,40,2,2,2,2,3,0,0,0,0,0,100,0,0,0,1.20412,1.60206,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
71,1996,9,130996,0,0,14.8,36,1,1,1,1,4,0,0,0,0,0,100,0,0,0,1.17026,1.55630,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
72,1996,9,130996,0,0,15.1,30,1,1,1,1,3,0,0,0,0,0,100,0,0,0,1.17898,1.47712,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
73,1996,9,130996,0,0,15.5,36,1,1,1,1,3,0,0,0,0,0,100,0,0,0,1.19033,1.55630,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
74,1996,9,130996,0,0,41.3,775,1,2,5,5,4,0,0,0,0,0,100,0,0,0,1.61595,2.88930,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
75,1996,9,130996,0,0,43.5,"1,010",2,2,5,5,1,0,0,0,0,0,100,0,0,0,1.63849,3.00432,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
76,1996,9,140996,4,4,15.2,34,1,1,2,2,2,0,0,0,0,0,100,0,0,0,1.18184,1.53148,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
77,1996,9,140996,4,4,17.0,48,2,2,2,2,3,0,0,0,0,0,100,0,0,0,1.23045,1.68124,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
78,1996,9,140996,4,4,17.0,44,1,1,2,2,1,0,0,0,0,0,100,0,0,0,1.23045,1.64345,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
79,1996,9,140996,4,4,15.4,34,2,1,1,1,1,0,0,0,0,0,100,0,0,0,1.18752,1.53148,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
80,1996,9,140996,4,4,17.5,56,2,1,2,2,2,0,0,0,0,0,100,0,0,0,1.24304,1.74819,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
81,1996,9,140996,4,4,21.6,104,2,1,2,2,4,0,0,0,0,0,100,0,0,0,1.33445,2.01703,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
82,1996,9,140996,4,4,27.2,235,2,2,2,2,4,0,0,0,100,0,0,0,0,0,1.43457,2.37107,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
83,1996,9,140996,4,4,27.7,235,1,2,3,3,3,40,0,0,60,0,0,0,0,0,1.44248,2.37107,120,00,00,180,00,00,00,00,00,0,0,0,0,00,00,00
84,1996,9,140996,4,4,28.0,215,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1.44716,2.33244,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
85,1996,9,140996,4,4,28.5,250,1,1,3,3,2,0,0,0,0,0,100,0,0,0,1.45484,2.39794,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
86,1996,9,140996,4,4,28.5,255,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.45484,2.40654,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
87,1996,9,140996,5,5,17.0,50,1,1,2,2,3,10,0,0,0,0,90,0,0,0,1.23045,1.69897,30,00,00,00,00,270,00,00,00,0,0,0,0,00,00,00
88,1996,9,140996,5,5,18.6,66,2,2,2,2,1,0,0,0,0,0,100,0,0,0,1.26951,1.81954,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
89,1996,9,140996,5,5,22.9,110,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.35984,2.04139,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
90,1996,9,140996,5,5,20.6,90,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.31387,1.95424,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
91,1996,9,140996,5,5,20.9,90,1,1,2,2,1,0,0,100,0,0,0,0,0,0,1.32015,1.95424,00,00,100,00,00,00,00,00,00,0,0,0,0,00,00,00
92,1996,9,140996,5,5,22.5,112,1,1,2,2,1,0,0,0,0,100,0,0,0,0,1.35218,2.04922,00,00,00,00,100,00,00,00,00,0,0,0,0,00,00,00
93,1996,9,140996,5,5,25.3,180,1,1,3,3,4,0,0,100,0,0,0,0,0,0,1.40312,2.25527,00,00,400,00,00,00,00,00,00,0,0,0,0,00,00,00
94,1996,9,140996,5,5,25.5,190,2,2,3,3,5,0,0,10,0,90,0,0,0,0,1.40654,2.27875,00,00,50,00,450,00,00,00,00,0,0,0,0,00,00,00
95,1996,9,140996,5,5,23.7,130,2,1,2,2,1,0,0,0,0,0,100,0,0,0,1.37475,2.11394,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
96,1996,9,140996,5,5,22.2,102,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.34635,2.00860,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
97,1996,9,140996,5,5,30.3,285,2,1,2,2,2,0,0,0,0,100,0,0,0,0,1.48144,2.45484,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
98,1996,9,140996,5,5,31.0,330,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1.49136,2.51851,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
99,1996,9,140996,6,6,20.1,78,2,1,2,2,2,0,30,0,70,0,0,0,0,0,1.30320,1.89209,00,60,00,140,00,00,00,00,00,0,0,0,0,00,00,00
100,1996,9,140996,6,6,22.4,102,2,1,2,2,2,0,0,0,0,100,0,0,0,0,1.35025,2.00860,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
101,1996,9,140996,6,6,21.9,112,2,1,2,2,1,0,0,0,100,0,0,0,0,0,1.34044,2.04922,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
102,1996,9,140996,6,6,22.7,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.35603,2.06819,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
103,1996,9,140996,6,6,20.1,86,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.30320,1.93450,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
104,1996,9,140996,6,6,20.6,86,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.31387,1.93450,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
105,1996,9,140996,6,6,20.5,90,2,1,2,2,1,0,0,0,0,0,100,0,0,0,1.31175,1.95424,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
106,1996,9,140996,6,6,25.5,190,1,2,3,3,1,0,0,0,100,0,0,0,0,0,1.40654,2.27875,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
107,1996,9,140996,6,6,21.8,118,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.33846,2.07188,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
108,1996,9,140996,6,6,21.5,92,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.33244,1.96379,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
109,1996,9,140996,6,6,27.2,210,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1.43457,2.32222,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
110,1996,9,140996,6,6,23.8,150,2,1,2,2,1,0,0,0,0,0,100,0,0,0,1.37658,2.17609,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
111,1996,9,140996,6,6,31.5,365,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.49831,2.56229,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
112,1996,9,140996,6,6,29.0,245,2,2,3,3,1,0,0,0,0,0,100,0,0,0,1.46240,2.38917,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
113,1996,9,140996,6,6,26.9,225,2,2,3,3,2,0,0,0,0,0,100,0,0,0,1.42975,2.35218,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
114,1996,9,140996,6,6,27.1,230,2,2,3,3,1,0,0,0,0,0,100,0,0,0,1.43297,2.36173,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
115,1996,9,140996,6,6,32.0,380,2,2,3,3,3,0,0,0,0,100,0,0,0,0,1.50515,2.57978,00,00,00,00,300,00,00,00,00,0,0,0,0,00,00,00
116,1996,9,140996,6,6,34.5,510,1,2,3,3,2,0,0,0,0,0,100,0,0,0,1.53782,2.70757,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
117,1996,9,140996,0,0,19.6,86,2,1,2,2,1,0,0,0,0,0,100,0,0,0,1.29226,1.93450,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
118,1996,9,140996,0,0,21.3,98,1,1,2,2,2,0,0,0,0,0,100,0,0,0,1.32838,1.99123,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
119,1996,9,140996,0,0,17.8,62,1,1,2,2,4,0,0,0,0,0,100,0,0,0,1.25042,1.79239,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
120,1996,9,140996,0,0,18.0,68,2,1,2,2,5,0,0,0,0,0,100,0,0,0,1.25527,1.83251,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
121,1996,9,140996,0,0,19.2,86,1,1,2,2,3,0,0,0,0,0,100,0,0,0,1.28330,1.93450,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
122,1996,9,140996,0,0,28.4,240,2,1,3,3,1,0,0,0,0,0,100,0,0,0,1.45332,2.38021,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
123,1996,9,140996,0,0,24.4,165,2,2,3,3,2,0,0,0,100,0,0,0,0,0,1.38739,2.21748,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
124,1996,9,140996,0,0,22.2,120,1,1,0,0,4,0,0,0,0,0,100,0,0,0,1.34635,2.07918,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
125,1996,9,140996,0,0,15.7,46,2,1,2,2,5,0,0,0,0,0,100,0,0,0,1.19590,1.66276,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
126,1996,9,140996,0,0,16.5,52,1,1,2,2,4,0,0,0,0,0,100,0,0,0,1.21748,1.71600,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
127,1996,9,140996,0,0,23.8,155,1,2,2,2,4,0,0,0,0,0,100,0,0,0,1.37658,2.19033,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
128,1996,9,140996,0,0,22.2,130,2,1,2,2,5,0,0,0,0,0,100,0,0,0,1.34635,2.11394,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
129,1996,9,140996,0,0,28.0,260,2,1,3,3,4,0,0,0,0,0,100,0,0,0,1.44716,2.41497,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
130,1996,9,140996,0,0,32.0,330,1,1,3,3,1,0,0,0,0,0,100,0,0,0,1.50515,2.51851,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
131,1996,9,140996,0,0,34.3,475,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.53529,2.67669,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
132,1996,9,140996,0,0,42.6,875,1,2,4,4,3,0,0,5,0,0,95,0,0,0,1.62941,2.94201,00,00,15,00,00,285,00,00,00,0,0,0,0,00,00,00
133,1996,9,140996,0,0,35.0,520,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.54407,2.71600,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
134,1996,9,140996,0,0,38.2,700,2,5,4,4,3,0,0,5,0,0,95,0,0,0,1.58206,2.84510,00,00,15,00,00,285,00,00,00,0,0,0,0,00,00,00
135,1996,9,140996,0,0,39.5,700,1,2,4,4,4,0,0,0,0,0,0,0,0,100,1.59660,2.84510,00,00,00,00,00,00,00,00,400,0,0,0,0,00,00,00
136,1996,9,140996,0,0,37.5,635,2,2,4,4,1,0,0,0,0,0,0,0,0,100,1.57403,2.80277,00,00,00,00,00,00,00,00,100,0,0,0,0,00,00,00
137,1996,9,140996,0,0,35.8,515,2,2,3,3,2,0,0,0,0,0,0,0,0,100,1.55388,2.71181,00,00,00,00,00,00,00,00,200,0,0,0,0,00,00,00
138,1996,9,140996,0,0,36.8,550,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.56585,2.74036,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
139,1996,9,140996,0,0,37.2,575,2,2,3,3,1,0,0,0,0,0,0,0,0,100,1.57054,2.75967,00,00,00,00,00,00,00,00,100,0,0,0,0,00,00,00
140,1996,9,140996,0,0,32.2,395,1,2,3,3,4,0,0,0,0,0,0,0,0,100,1.50786,2.59660,00,00,00,00,00,00,00,00,400,0,0,0,0,00,00,00
141,1996,9,140996,0,0,34.5,425,2,2,3,3,3,0,0,0,0,0,40,0,0,60,1.53782,2.62839,00,00,00,00,00,120,00,00,180,0,0,0,0,00,00,00
142,1996,9,140996,0,0,32.1,410,1,2,3,3,4,0,0,0,0,0,0,0,0,100,1.50651,2.61278,00,00,00,00,00,00,00,00,400,0,0,0,0,00,00,00
143,1996,9,140996,0,0,23.4,130,2,1,2,2,5,0,0,0,0,0,100,0,0,0,1.36922,2.11394,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
144,1996,9,140996,0,0,34.3,470,2,2,3,3,3,0,0,0,0,0,100,0,0,0,1.53529,2.67210,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
145,1996,9,140996,0,0,33.5,415,1,2,3,3,3,0,0,0,0,0,10,0,0,90,1.52504,2.61805,00,00,00,00,00,30,00,00,270,0,0,0,0,00,00,00
146,1996,9,140996,0,0,31.5,385,2,2,3,3,1,0,0,10,0,0,80,0,0,0,1.49831,2.58546,00,00,10,00,00,80,00,00,00,0,0,0,0,00,00,00
147,1996,9,140996,0,0,35.0,470,1,2,3,3,2,0,0,0,0,0,20,0,0,80,1.54407,2.67210,00,00,00,00,00,40,00,00,160,0,0,0,0,00,00,00
148,1996,9,140996,0,0,34.7,495,1,2,3,3,3,0,0,0,0,0,100,0,0,0,1.54033,2.69461,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
149,1996,9,140996,0,0,33.7,445,1,2,3,3,4,0,0,0,0,0,100,0,0,0,1.52763,2.64836,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
150,1996,9,140996,0,0,33.0,420,1,2,3,3,2,0,0,0,0,0,100,0,0,0,1.51851,2.62325,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
151,1996,9,140996,0,0,14.4,30,1,1,1,1,5,0,0,0,0,0,100,0,0,0,1.15836,1.47712,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
152,1996,9,140996,0,0,13.8,28,2,1,1,1,5,0,0,0,0,0,100,0,0,0,1.13988,1.44716,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
153,1996,9,140996,0,0,14.3,30,2,1,1,1,5,0,0,0,0,0,100,0,0,0,1.15534,1.47712,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
154,1996,9,140996,0,0,14.8,30,1,1,1,1,5,0,0,0,0,0,100,0,0,0,1.17026,1.47712,00,00,00,00,00,500,00,00,00,0,0,0,0,00,00,00
155,1996,9,150996,8,12,36.6,666,2,5,3,3,0,0,0,0,0,95,0,5,0,0,1.56348,2.82347,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
156,1996,9,150996,8,12,35.0,525,2,2,3,3,3,100,0,0,0,0,0,0,0,0,1.54407,2.72016,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
157,1996,9,150996,8,12,36.9,620,2,3,3,3,2,100,0,0,0,0,0,0,0,0,1.56703,2.79239,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
158,1996,9,150996,8,12,34.7,470,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.54033,2.67210,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
159,1996,9,150996,8,12,33.5,445,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.52504,2.64836,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
161,1996,9,150996,8,12,29.3,300,2,2,3,3,2,0,0,0,0,100,0,0,0,0,1.46687,2.47712,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
162,1996,9,150996,8,12,16.3,38,1,1,2,2,5,100,0,0,0,0,0,0,0,0,1.21219,1.57978,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
163,1996,9,150996,8,12,22.5,104,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.35218,2.01703,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
164,1996,9,150996,8,12,25.5,175,1,1,2,2,5,100,0,0,0,0,0,0,0,0,1.40654,2.24304,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
165,1996,9,150996,8,12,27.1,210,2,1,3,3,1,100,0,0,0,0,0,0,0,0,1.43297,2.32222,100,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
166,1996,9,150996,8,12,32.5,380,1,2,0,0,5,100,0,0,0,0,0,0,0,0,1.51188,2.57978,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
167,1996,9,150996,8,12,32.0,390,2,2,3,3,3,100,0,0,0,0,0,0,0,0,1.50515,2.59106,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
168,1996,9,150996,8,12,31.5,365,2,2,3,3,4,100,0,0,0,0,0,0,0,0,1.49831,2.56229,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
169,1996,9,150996,8,12,28.4,240,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.45332,2.38021,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
170,1996,9,150996,8,12,30.8,350,1,2,3,3,5,100,0,0,0,0,0,0,0,0,1.48855,2.54407,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
171,1996,9,150996,8,12,30.7,300,2,2,3,3,5,100,0,0,0,0,0,0,0,0,1.48714,2.47712,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
172,1996,9,150996,8,12,28.0,255,1,2,3,3,5,100,0,0,0,0,0,0,0,0,1.44716,2.40654,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
173,1996,9,150996,8,12,26.0,205,2,2,3,3,2,100,0,0,0,0,0,0,0,0,1.41497,2.31175,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
174,1996,9,150996,8,12,24.5,130,1,1,2,2,2,100,0,0,0,0,0,0,0,0,1.38917,2.11394,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
175,1996,9,150996,8,12,25.2,145,1,2,2,2,1,100,0,0,0,0,0,0,0,0,1.40140,2.16137,100,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
176,1996,9,150996,8,12,27.0,195,2,2,2,2,3,100,0,0,0,0,0,0,0,0,1.43136,2.29003,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
177,1996,9,150996,8,12,26.4,185,1,1,2,2,1,100,0,0,0,0,0,0,0,0,1.42160,2.26717,100,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
178,1996,9,150996,8,12,17.8,60,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.25042,1.77815,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
179,1996,9,150996,8,12,25.2,180,2,2,2,2,2,100,0,0,0,0,0,0,0,0,1.40140,2.25527,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
180,1996,9,150996,8,12,28.0,250,2,2,2,2,4,100,0,0,0,0,0,0,0,0,1.44716,2.39794,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
181,1996,9,150996,8,12,28.6,220,2,2,2,2,4,100,0,0,0,0,0,0,0,0,1.45637,2.34242,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
182,1996,9,150996,7,11,18.7,66,2,1,2,2,5,100,0,0,0,0,0,0,0,0,1.27184,1.81954,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
183,1996,9,150996,7,11,18.3,58,1,1,2,2,4,100,0,0,0,0,0,0,0,0,1.26245,1.76343,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
184,1996,9,150996,7,11,23.6,130,2,2,2,2,1,100,0,0,0,100,0,0,0,0,1.37291,2.11394,100,00,00,00,100,00,00,00,00,0,0,0,0,00,00,00
185,1996,9,150996,7,11,21.6,102,1,1,2,2,5,0,0,0,0,100,0,0,0,0,1.33445,2.00860,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
186,1996,9,150996,7,11,21.1,110,1,1,2,2,3,0,0,0,0,100,0,0,0,0,1.32428,2.04139,00,00,00,00,300,00,00,00,00,0,0,0,0,00,00,00
187,1996,9,150996,7,11,20.3,82,2,1,2,2,2,100,0,0,0,0,0,0,0,0,1.30750,1.91381,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
188,1996,9,150996,7,11,18.9,64,2,1,2,2,1,0,0,0,0,0,0,0,0,100,1.27646,1.80618,00,00,00,00,00,00,00,00,100,0,0,0,0,00,00,00
189,1996,9,150996,7,11,28.0,260,1,2,3,3,5,0,0,0,0,100,0,0,0,0,1.44716,2.41497,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
190,1996,9,150996,7,11,33.5,425,2,2,3,3,5,0,0,0,0,100,0,0,0,0,1.52504,2.62839,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
191,1996,9,150996,7,11,32.3,360,1,2,3,3,2,0,0,0,0,100,0,0,0,0,1.50920,2.55630,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
192,1996,9,150996,7,11,32.0,375,2,2,3,3,5,0,0,0,0,100,0,0,0,0,1.50515,2.57403,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
193,1996,9,150996,7,11,37.8,595,1,2,3,3,4,0,0,0,0,100,0,0,0,0,1.57749,2.77452,00,00,00,00,400,00,00,00,00,0,0,0,0,00,00,00
194,1996,9,150996,7,11,29.1,300,2,2,3,3,1,0,0,0,0,100,0,0,0,0,1.46389,2.47712,00,00,00,00,100,00,00,00,00,0,0,0,0,00,00,00
195,1996,9,150996,7,11,32.2,395,1,2,3,3,4,0,0,0,0,100,0,0,0,0,1.50786,2.59660,00,00,00,00,400,00,00,00,00,0,0,0,0,00,00,00
196,1996,9,150996,7,11,27.3,260,2,2,3,3,2,0,0,0,0,100,0,0,0,0,1.43616,2.41497,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
197,1996,9,150996,7,11,16.6,44,2,1,0,0,2,0,0,0,0,100,0,0,0,0,1.22011,1.64345,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
198,1996,9,150996,7,11,15.6,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.19312,1.50515,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
199,1996,9,150996,7,11,27.1,215,1,2,3,3,2,0,0,0,0,100,0,0,0,0,1.43297,2.33244,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
200,1996,9,150996,7,11,22.5,126,2,2,2,2,5,0,0,0,0,100,0,0,0,0,1.35218,2.10037,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
201,1996,9,150996,7,11,25.6,190,2,2,2,2,5,0,0,0,0,100,0,0,0,0,1.40824,2.27875,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
202,1996,9,150996,7,11,28.2,270,1,1,3,3,4,0,0,0,0,100,0,0,0,0,1.45025,2.43136,00,00,00,00,400,00,00,00,00,0,0,0,0,00,00,00
203,1996,9,150996,7,11,25.8,180,1,2,3,3,1,0,0,0,0,0,0,0,0,100,1.41162,2.25527,00,00,00,00,00,00,00,00,100,0,0,0,0,00,00,00
204,1996,9,150996,7,11,29.0,295,1,2,3,3,5,0,0,0,0,100,0,0,0,0,1.46240,2.46982,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
205,1996,9,150996,7,11,24.2,170,1,2,2,2,2,0,0,0,0,100,0,0,0,0,1.38382,2.23045,00,00,00,00,200,00,00,00,00,0,0,0,0,00,00,00
206,1996,9,150996,7,11,27.8,230,2,2,3,3,4,0,0,0,0,100,0,0,0,0,1.44404,2.36173,00,00,00,00,400,00,00,00,00,0,0,0,0,00,00,00
207,1996,9,150996,7,11,23.8,130,1,2,2,2,3,100,0,0,0,0,0,0,0,0,1.37658,2.11394,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
208,1996,9,160996,6,6,19.4,84,1,1,2,2,4,0,0,0,0,0,100,0,0,0,1.28780,1.92428,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
209,1996,9,160996,6,6,16.2,44,1,1,2,2,4,0,0,0,0,0,100,0,0,0,1.20952,1.64345,00,00,00,00,00,400,00,00,00,0,0,0,0,00,00,00
210,1996,9,160996,6,6,16.4,44,1,1,2,2,3,0,0,0,0,0,100,0,0,0,1.21484,1.64345,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
211,1996,9,160996,6,6,19.1,72,2,1,2,2,1,0,0,100,0,0,0,0,0,0,1.28103,1.85733,00,00,100,00,00,00,00,00,00,0,0,0,0,00,00,00
212,1996,9,160996,6,6,20.2,90,1,1,3,3,3,0,0,0,0,0,100,0,0,0,1.30535,1.95424,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
213,1996,9,160996,6,6,29.7,275,1,1,3,3,3,0,0,0,0,0,100,0,0,0,1.47276,2.43933,00,00,00,00,00,300,00,00,00,0,0,0,0,00,00,00
214,1996,9,160996,6,6,31.0,355,2,2,2,2,1,0,0,0,0,0,100,0,0,0,1.49136,2.55023,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
